,customer_id,region,customer_segment,discount_sensitivity,frequency,recency_days,tenure_days,monetary,avg_spend,churn_flag,clv_proxy,sensitivity_score,norm_clv,norm_freq,norm_recency,norm_sensitivity,freq_segment,longevity_score,fomo_score,longevity_segment,longevity_segment3,longevity_segment2,fomo_segment,discount_level,spend_level,promo_behavior,promo_segment_name
86,C00089,East,Mid Activity,Low,5,27,210,4275.13,855.03,0,998.64,3,0.01422326364926883,0.26666666666666666,0.9273743016759777,1.0,High Frq,0.2858800344803193,0.8611243747820592,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
87,C00090,Central,Mid Activity,Low,6,32,567,10533.58,1755.6,0,6643.55,3,0.13765751511191696,0.3333333333333333,0.9134078212290503,1.0,High Frq,0.3565352274171692,0.8761028092393109,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
88,C00091,North,Low Activity,Low,3,261,804,4817.44,1605.81,1,4308.36,3,0.0865951545653252,0.13333333333333333,0.2737430167597765,1.0,Low Frq,0.1743395150843872,0.8290133329611881,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
89,C00092,South,Low Activity,High,3,8,613,3226.14,1075.38,0,2199.8,1,0.04048839196608423,0.13333333333333333,0.9804469273743017,0.0,Low Frq,0.15045335809526525,0.05973785223199018,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
90,C00093,South,Mid Activity,Low,6,17,555,15138.83,2523.14,1,9346.0,3,0.19675055518965662,0.3333333333333333,0.9553072625698324,1.0,High Frq,0.3704488074997562,0.884107085314124,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
91,C00094,South,Mid Activity,High,6,62,523,8350.73,1391.79,0,4858.11,1,0.09861624608699529,0.3333333333333333,0.8296089385474861,0.0,High Frq,0.29453702947810667,0.0680087382027405,Mid Longevity,Mid Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
92,C00095,South,Mid Activity,High,6,103,622,7512.47,1252.08,0,5197.73,1,0.10604253640548479,0.3333333333333333,0.7150837988826816,0.0,High Frq,0.29029603055856434,0.06302511025134923,Mid Longevity,Mid Longevity,Low Longevity,Low fomo,High,Mid,High_Mid,ไม่ต้องรีบทำ campaign
93,C00096,Central,High Activity,Low,7,34,758,13561.25,1937.32,0,11434.28,3,0.24241386579060845,0.4,0.9078212290502793,1.0,High Frq,0.42387383461063566,0.8896324480315748,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
94,C00097,Central,Mid Activity,Low,5,312,254,4828.68,965.74,0,1364.28,3,0.02221851950008003,0.26666666666666666,0.13128491620111732,1.0,High Frq,0.2476746163767385,0.8221194310933972,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
95,C00098,Central,Power User,High,10,46,736,8715.66,871.57,1,7135.43,1,0.1484131940526702,0.6,0.8743016759776536,0.0,High Frq,0.4933977226094167,0.0885564032041497,High Longevity,High Longevity,Mid Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
96,C00099,North,High Activity,Low,8,81,845,11031.63,1378.95,0,10368.97,3,0.2191192973341275,0.4666666666666667,0.776536312849162,1.0,High Frq,0.45931734177595024,0.8840720787092042,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
97,C00100,North,Low Activity,Low,3,50,334,3007.9,1002.63,0,1117.5,3,0.016822312195454745,0.13333333333333333,0.8631284916201117,1.0,Low Frq,0.18985422035342986,0.8515053224672178,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
98,C00101,North,Low Activity,Low,4,1,609,6235.17,1558.79,0,4223.82,3,0.08474656324701325,0.2,1.0,1.0,Low Frq,0.25694931264940263,0.8684746563247013,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
99,C00102,South,Mid Activity,High,5,23,542,8383.75,1676.75,0,5054.5,1,0.1029106020013942,0.26666666666666666,0.9385474860335196,0.0,High Frq,0.2541761613686215,0.07055176783514874,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
100,C00103,Central,High Activity,Low,7,37,627,13083.51,1869.07,0,9124.97,3,0.19191740947063024,0.4,0.8994413407821229,1.0,High Frq,0.4133555489332322,0.8841638079861692,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
101,C00104,Central,High Activity,Low,8,208,413,11371.66,1421.46,0,5224.14,3,0.10662002986085053,0.4666666666666667,0.42178770949720673,1.0,High Frq,0.4190800581136971,0.8550847217942787,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
102,C00105,East,Mid Activity,Low,5,51,742,9088.48,1817.7,0,7501.3,3,0.15641347919143042,0.26666666666666666,0.8603351955307262,1.0,High Frq,0.310966122281489,0.8719914410290127,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
103,C00106,North,Mid Activity,Low,6,285,441,5660.4,943.4,0,2776.68,3,0.05310272080104749,0.3333333333333333,0.20670391061452514,1.0,High Frq,0.30428907302426905,0.8323121342774977,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
104,C00107,Central,Mid Activity,Low,6,30,304,15654.24,2609.04,0,5293.54,3,0.10813756283329964,0.3333333333333333,0.9189944134078212,1.0,High Frq,0.3509105665703843,0.8734301436203877,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
105,C00108,South,Low Activity,Low,4,173,424,5474.32,1368.58,1,2581.88,3,0.048843132572905,0.2,0.5195530726256983,1.0,Low Frq,0.2257462801458659,0.8408619668885755,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
106,C00109,North,Low Activity,Low,4,36,721,5952.58,1488.15,0,4774.0,3,0.09677705735050113,0.2,0.9022346368715084,1.0,Low Frq,0.25446714331367565,0.8647894375786256,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
107,C00110,North,High Activity,Low,8,15,664,12718.33,1589.79,0,9393.73,3,0.1977942417714289,0.4666666666666667,0.9608938547486033,1.0,High Frq,0.4642702077583826,0.8911574502479065,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
108,C00111,Central,Low Activity,Low,4,96,301,7086.22,1771.56,1,2372.59,3,0.044266699203973046,0.2,0.7346368715083799,1.0,Low Frq,0.2355851834162136,0.8511585134958164,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
109,C00113,East,Power User,Low,9,59,728,12529.74,1392.19,0,10146.42,3,0.2142529145816988,0.5333333333333333,0.8379888268156425,1.0,High Frq,0.5080833575904552,0.8899913994656188,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
110,C00114,East,Mid Activity,Low,6,23,349,12077.56,2012.93,1,4688.63,3,0.09491031686263396,0.3333333333333333,0.9385474860335196,1.0,High Frq,0.3492427710075361,0.8730850726546061,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
111,C00115,South,Mid Activity,Low,6,126,303,8165.98,1361.0,0,2752.28,3,0.0525691789490625,0.3333333333333333,0.6508379888268156,1.0,High Frq,0.3263890685644866,0.8544654840029138,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
112,C00116,East,Low Activity,High,4,241,214,3619.9,904.97,1,861.68,1,0.011228432007962892,0.2,0.329608938547486,0.0,Low Frq,0.15872613332896687,0.027603290128170595,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
113,C00117,East,Low Activity,Low,4,124,266,3327.16,831.79,0,984.45,3,0.013912978449282472,0.2,0.6564245810055865,1.0,Low Frq,0.2256038247401358,0.8442125268952076,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
114,C00118,North,High Activity,Low,7,26,825,16241.03,2320.15,1,14904.19,3,0.31828854643082366,0.4,0.9301675977653632,1.0,High Frq,0.44016608917443284,0.8983372345313506,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
115,C00119,East,Mid Activity,Low,6,140,887,6538.95,1089.82,0,6451.64,3,0.1334611209801776,0.3333333333333333,0.611731843575419,1.0,High Frq,0.3406121497081398,0.8605993709434554,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
116,C00120,Central,Mid Activity,High,5,40,380,5398.06,1079.61,0,2281.71,1,0.04227947447002238,0.26666666666666666,0.8910614525139665,0.0,High Frq,0.23967563418636945,0.0621143534060339,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
117,C00121,East,High Activity,Low,7,135,548,9544.12,1363.45,0,5817.79,3,0.11960105938670675,0.4,0.6256983240223464,1.0,High Frq,0.38520512807845864,0.863245022139788,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
118,C00122,East,Low Activity,High,4,208,256,3006.39,751.6,0,856.11,1,0.011106635773718777,0.2,0.42178770949720673,0.0,Low Frq,0.1633107126296041,0.03220004905223221,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
119,C00123,Central,Power User,Low,13,282,238,20306.84,1562.06,0,5375.99,3,0.10994045323068337,0.8,0.21508379888268156,1.0,High Frq,0.6427422805902708,0.8617482352672025,High Longevity,High Longevity,High Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
120,C00124,North,Low Activity,Low,2,95,610,2471.71,1235.85,1,1677.13,3,0.029059444434240092,0.06666666666666667,0.7374301675977654,1.0,Low Frq,0.13935006393340293,0.8431107861566457,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
121,C00125,North,High Activity,Low,7,346,817,50009.7,1428.85,1,9089.65,3,0.19114508577341263,0.4,0.036312849162011177,1.0,High Frq,0.37004465961278304,0.8409301510354419,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
122,C00126,Central,Low Activity,Low,2,2,679,2716.41,1358.2,0,2051.65,3,0.037248874532822884,0.06666666666666667,0.9972067039106145,1.0,Low Frq,0.15397677676876198,0.8569185559821464,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
123,C00127,East,High Activity,Low,7,3,288,19432.96,2776.14,0,6225.47,3,0.1285155816087249,0.4,0.994413407821229,1.0,High Frq,0.4054237867128064,0.882572228551934,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
124,C00128,East,Low Activity,Low,2,131,457,1680.93,840.46,1,854.48,3,0.011070993428688633,0.06666666666666667,0.6368715083798883,1.0,Low Frq,0.1307244407713988,0.8362840080951967,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
125,C00129,North,Mid Activity,High,5,18,247,7747.03,1549.41,0,2128.5,1,0.03892931270188218,0.26666666666666666,0.952513966480447,0.0,High Frq,0.24207822753106545,0.0648519629275439,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
126,C00130,Central,Low Activity,Low,4,319,248,5127.5,1281.87,0,1414.48,3,0.023316216261131124,0.2,0.11173184357541899,1.0,Low Frq,0.20024983543099717,0.8179182138048842,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
127,C00131,Central,Low Activity,High,4,179,344,4230.01,1057.5,1,1618.6,1,0.02777959998355641,0.2,0.5027932960893855,0.0,Low Frq,0.17069558480118055,0.037917624802824915,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,Low,High_Low,ติดโปร มูลค่าออเดอร์ต่ำ
128,C00132,North,Mid Activity,Low,6,19,668,12790.74,2131.79,1,9504.13,3,0.20020829998696754,0.3333333333333333,0.9497206703910615,1.0,High Frq,0.37086102685027983,0.8841735301849165,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
129,C00133,North,Mid Activity,Low,6,35,484,16141.3,2690.22,1,8690.1,3,0.18240833794715836,0.3333333333333333,0.9050279329608939,1.0,High Frq,0.36506639757080966,0.8801588971094272,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
130,C00134,Central,Mid Activity,Low,6,12,853,14605.12,2434.19,1,13857.82,3,0.29540812890371143,0.3333333333333333,0.9692737430167597,1.0,High Frq,0.3908786462649136,0.8946711667078758,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
131,C00136,Central,Low Activity,High,4,27,558,6784.07,1696.02,0,4210.81,1,0.08446208048085241,0.2,0.9273743016759777,0.0,Low Frq,0.20326113117996936,0.06481492313188414,Low Longevity,Low Longevity,Low Longevity,Low fomo,High,High,High_High,ติดโปร มูลค่าออเดอร์สูง
132,C00137,Central,Low Activity,Low,4,221,522,3556.04,889.01,1,2064.8,3,0.03753641860469185,0.2,0.3854748603351955,1.0,Low Frq,0.2167810267376981,0.833027384877229,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
133,C00138,South,High Activity,Low,7,26,733,18918.35,2702.62,0,15425.08,3,0.3296785716472361,0.4,0.9301675977653632,1.0,High Frq,0.44244409421771536,0.8994762370529918,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
134,C00139,Central,High Activity,Low,7,3,533,16838.6,2405.51,0,9983.27,3,0.21068540010828274,0.4,0.994413407821229,1.0,High Frq,0.42185775041271795,0.8907892104018897,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
135,C00140,East,Low Activity,Low,4,14,595,6171.05,1542.76,0,4084.28,3,0.08169531611480071,0.2,0.9636871508379888,1.0,Low Frq,0.25452342076485956,0.8663538891533795,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
136,C00141,East,High Activity,Low,8,208,288,13501.56,1687.69,1,4325.29,3,0.08696535389131314,0.4666666666666667,0.42178770949720673,1.0,High Frq,0.4151491229197896,0.853119254197325,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
137,C00142,Central,Mid Activity,Low,5,127,742,6294.18,1258.84,1,5194.99,3,0.1059826222794832,0.26666666666666666,0.6480446927374302,1.0,High Frq,0.2902654257594348,0.8563338301981532,Mid Longevity,Mid Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
138,C00143,Central,Low Activity,Low,2,28,676,2772.48,1386.24,0,2084.76,3,0.03797287333279105,0.06666666666666667,0.9245810055865922,1.0,Low Frq,0.1504902916125545,0.8533596709459421,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
139,C00144,Central,High Activity,Low,8,24,520,22059.38,2757.42,0,12759.59,3,0.27139371627643766,0.4666666666666667,0.9357541899441341,1.0,High Frq,0.4777331194191609,0.8972604144581838,High Longevity,High Longevity,Mid Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
140,C00145,Central,High Activity,Low,8,54,562,11995.77,1499.47,0,7499.02,3,0.15636362364132692,0.4666666666666667,0.8519553072625698,1.0,High Frq,0.4505371567580605,0.8815674610605946,High Longevity,High Longevity,Mid Longevity,High fomo,Low,Mid,Low_Mid,ไม่ต้องรีบทำ campaign
141,C00146,North,Low Activity,Low,3,31,712,4731.09,1577.03,0,3746.98,3,0.07431975600518848,0.13333333333333333,0.9162011173184358,1.0,Low Frq,0.20400734040029284,0.8599086981331073,Low Longevity,Low Longevity,Low Longevity,High fomo,Low,High,Low_High,ไม่ติดโปร มูลค่าออเดอร์สูง
142,C00147,South,Mid Activity,Low,6,51,479,6663.45,1110.57,0,3550.37,3,0.07002058946753398,0.3333333333333333,0.8603351955307262,1.0,High Frq,0.34035421100337643,0.8666854853899564,Mid Longevity,Mid Longevity,Mid Longevity,High fomo,Low,Low,Low_Low,ไม่ติดโปร มูลค่าออเดอร์ต่ำ
